date,category_code,data_type_code,value_units,seasonally_adjusted,source,extraction_timestamp
2024-10-01,UNDERCONST,E_SINGLE,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-11-01,UNDERCONST,E_SINGLE,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-12-01,UNDERCONST,E_SINGLE,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-01-01,UNDERCONST,SINGLE,348.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-02-01,UNDERCONST,SINGLE,350.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-03-01,UNDERCONST,SINGLE,357.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-04-01,UNDERCONST,SINGLE,349.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-05-01,UNDERCONST,SINGLE,346.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-06-01,UNDERCONST,SINGLE,342.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-07-01,UNDERCONST,SINGLE,329.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-08-01,UNDERCONST,SINGLE,326.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-09-01,UNDERCONST,SINGLE,328.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-10-01,UNDERCONST,SINGLE,326.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-11-01,UNDERCONST,SINGLE,326.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-12-01,UNDERCONST,SINGLE,334.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-01-01,UNDERCONST,SINGLE,664.6,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-02-01,UNDERCONST,SINGLE,664.2,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-03-01,UNDERCONST,SINGLE,673.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-04-01,UNDERCONST,SINGLE,673.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-05-01,UNDERCONST,SINGLE,676.6,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-06-01,UNDERCONST,SINGLE,671.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-07-01,UNDERCONST,SINGLE,658.6,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-08-01,UNDERCONST,SINGLE,657.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-09-01,UNDERCONST,SINGLE,661.2,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-10-01,UNDERCONST,SINGLE,651.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-11-01,UNDERCONST,SINGLE,640.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-12-01,UNDERCONST,SINGLE,623.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-01-01,UNDERCONST,E_SINGLE,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-02-01,UNDERCONST,E_SINGLE,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-03-01,UNDERCONST,E_SINGLE,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-04-01,UNDERCONST,E_SINGLE,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-05-01,UNDERCONST,E_SINGLE,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-06-01,UNDERCONST,E_SINGLE,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-07-01,UNDERCONST,E_SINGLE,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-08-01,UNDERCONST,E_SINGLE,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-09-01,UNDERCONST,E_SINGLE,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-10-01,UNDERCONST,E_SINGLE,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-11-01,UNDERCONST,E_SINGLE,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-12-01,UNDERCONST,E_SINGLE,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-01-01,UNDERCONST,SINGLE,679.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-02-01,UNDERCONST,SINGLE,680.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-03-01,UNDERCONST,SINGLE,690.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-04-01,UNDERCONST,SINGLE,678.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-05-01,UNDERCONST,SINGLE,674.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-06-01,UNDERCONST,SINGLE,662.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-07-01,UNDERCONST,SINGLE,645.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-08-01,UNDERCONST,SINGLE,642.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-09-01,UNDERCONST,SINGLE,647.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-10-01,UNDERCONST,SINGLE,641.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-11-01,UNDERCONST,SINGLE,636.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-12-01,UNDERCONST,SINGLE,641.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-01-01,UNDERCONST,SINGLE,171.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-02-01,UNDERCONST,SINGLE,171.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-03-01,UNDERCONST,SINGLE,171.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-04-01,UNDERCONST,SINGLE,172.2,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-05-01,UNDERCONST,SINGLE,174.7,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-06-01,UNDERCONST,SINGLE,173.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-07-01,UNDERCONST,SINGLE,171.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-08-01,UNDERCONST,SINGLE,168.9,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-09-01,UNDERCONST,SINGLE,168.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-10-01,UNDERCONST,SINGLE,163.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-11-01,UNDERCONST,SINGLE,158.6,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-12-01,UNDERCONST,SINGLE,155.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-01-01,UNDERCONST,E_SINGLE,7.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-02-01,UNDERCONST,E_SINGLE,8.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-03-01,UNDERCONST,E_SINGLE,7.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-04-01,UNDERCONST,E_SINGLE,7.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-05-01,UNDERCONST,E_SINGLE,7.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-06-01,UNDERCONST,E_SINGLE,7.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-07-01,UNDERCONST,E_SINGLE,6.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-08-01,UNDERCONST,E_SINGLE,6.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-10-01,UNDERCONST,E_SINGLE,6.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-11-01,UNDERCONST,E_SINGLE,7.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-12-01,UNDERCONST,E_SINGLE,7.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-01-01,UNDERCONST,SINGLE,175.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-02-01,UNDERCONST,SINGLE,174.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-04-01,UNDERCONST,SINGLE,172.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-05-01,UNDERCONST,SINGLE,173.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-06-01,UNDERCONST,SINGLE,171.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-07-01,UNDERCONST,SINGLE,167.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-08-01,UNDERCONST,SINGLE,165.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-09-01,UNDERCONST,SINGLE,165.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-11-01,UNDERCONST,SINGLE,159.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-12-01,UNDERCONST,SINGLE,160.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-01-01,UNDERCONST,TOTAL,206.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-02-01,UNDERCONST,TOTAL,200.1,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-03-01,UNDERCONST,TOTAL,195.2,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-05-01,UNDERCONST,TOTAL,190.7,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-06-01,UNDERCONST,TOTAL,178.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-07-01,UNDERCONST,TOTAL,181.1,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-08-01,UNDERCONST,TOTAL,183.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2025-06-01,UNDERCONST,E_TOTAL,7.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2025-07-01,UNDERCONST,E_TOTAL,6.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2025-08-01,UNDERCONST,E_TOTAL,6.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2025-01-01,UNDERCONST,TOTAL,368.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2025-02-01,UNDERCONST,TOTAL,365.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2025-03-01,UNDERCONST,TOTAL,360.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2025-04-01,UNDERCONST,TOTAL,351.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2025-05-01,UNDERCONST,TOTAL,344.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2025-06-01,UNDERCONST,TOTAL,340.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2025-07-01,UNDERCONST,TOTAL,331.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2025-08-01,UNDERCONST,TOTAL,325.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-02-01,UNDERCONST,SINGLE,258.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-08-01,UNDERCONST,SINGLE,254.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-02-01,UNDERCONST,SINGLE,512.8,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-11-01,PERMITS,SINGLE,18.1,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-05-01,PERMITS,TOTAL,20.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-11-01,PERMITS,TOTAL,17.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-05-01,PERMITS,TOTAL,13.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-11-01,PERMITS,TOTAL,12.7,False,CENSUS_RES,2025-10-25 23:14:16.075132
2022-08-01,AUTHNOTSTD,TOTAL,162.2,False,CENSUS_RES,2025-10-25 23:14:16.075132
2022-03-01,AUTHNOTSTD,E_TOTAL,7.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2022-09-01,AUTHNOTSTD,E_TOTAL,6.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2022-03-01,AUTHNOTSTD,TOTAL,158.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2022-09-01,AUTHNOTSTD,TOTAL,168.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2023-08-01,ASTARTS,SINGLE,198.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2023-02-01,ASTARTS,E_SINGLE,10.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2023-08-01,ASTARTS,E_SINGLE,10.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2023-03-01,ASTARTS,TOTAL,131.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2023-09-01,ASTARTS,TOTAL,195.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-07-01,AUTHNOTSTD,E_SINGLE,21.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-02-01,AUTHNOTSTD,SINGLE,12.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-08-01,AUTHNOTSTD,SINGLE,14.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2024-02-01,AUTHNOTSTD,SINGLE,82.6,False,CENSUS_RES,2025-10-25 23:14:16.075132
2024-09-01,AUTHNOTSTD,SINGLE,84.8,False,CENSUS_RES,2025-10-25 23:14:16.075132
2025-06-01,ASTARTS,SINGLE,513.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2025-04-01,ASTARTS,E_SINGLE,8.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2025-03-01,ASTARTS,SINGLE,948.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2025-01-01,ASTARTS,E_SINGLE,6.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2025-08-01,ASTARTS,E_SINGLE,5.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-02-01,AUTHNOTSTD,E_SINGLE,15.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2015-09-01,AUTHNOTSTD,E_SINGLE,18.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2015-03-01,AUTHNOTSTD,SINGLE,7.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-10-01,AUTHNOTSTD,SINGLE,7.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2016-07-01,APERMITS,SINGLE,396.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2016-01-01,APERMITS,SINGLE,720.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2016-08-01,APERMITS,SINGLE,751.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2016-02-01,APERMITS,SINGLE,176.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2016-05-01,UNDERCONST,TOTAL,190.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2016-11-01,UNDERCONST,TOTAL,191.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2016-06-01,UNDERCONST,TOTAL,446.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2016-12-01,UNDERCONST,TOTAL,435.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2016-06-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-10-01,STARTS,SINGLE,75.7,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-05-01,STARTS,E_SINGLE,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-11-01,STARTS,E_SINGLE,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-05-01,STARTS,SINGLE,18.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2017-11-01,STARTS,SINGLE,16.7,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-11-01,COMPLETIONS,E_SINGLE,15.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-05-01,COMPLETIONS,SINGLE,39.9,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-12-01,COMPLETIONS,SINGLE,39.1,False,CENSUS_RES,2025-10-25 23:14:16.075132
2018-06-01,COMPLETIONS,E_SINGLE,7.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-11-01,AUTHNOTSTD,MULTI,103.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2019-05-01,AUTHNOTSTD,SINGLE,12.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-12-01,AUTHNOTSTD,SINGLE,8.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2019-06-01,AUTHNOTSTD,E_SINGLE,15.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-06-01,ACOMPLETIONS,E_TOTAL,11.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-12-01,ACOMPLETIONS,E_TOTAL,10.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-08-01,APERMITS,MULTI,410.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-05-01,UNDERCONST,E_TOTAL,6.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-11-01,UNDERCONST,E_TOTAL,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-06-01,UNDERCONST,TOTAL,150.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-12-01,UNDERCONST,TOTAL,162.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2021-02-01,STARTS,SINGLE,3.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2015-04-01,ACOMPLETIONS,E_SINGLE,10.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-05-01,ACOMPLETIONS,E_SINGLE,10.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-06-01,ACOMPLETIONS,E_SINGLE,10.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-07-01,ACOMPLETIONS,E_SINGLE,10.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-08-01,ACOMPLETIONS,E_SINGLE,9.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-09-01,ACOMPLETIONS,E_SINGLE,9.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-10-01,ACOMPLETIONS,E_SINGLE,9.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-11-01,ACOMPLETIONS,E_SINGLE,8.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-12-01,ACOMPLETIONS,E_SINGLE,9.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-01-01,ACOMPLETIONS,TOTAL,135.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-02-01,ACOMPLETIONS,TOTAL,139.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-03-01,ACOMPLETIONS,TOTAL,99.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-04-01,ACOMPLETIONS,TOTAL,186.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-05-01,ACOMPLETIONS,TOTAL,160.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-06-01,ACOMPLETIONS,TOTAL,145.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-07-01,ACOMPLETIONS,TOTAL,170.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-08-01,ACOMPLETIONS,TOTAL,158.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-09-01,ACOMPLETIONS,TOTAL,214.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-10-01,ACOMPLETIONS,TOTAL,153.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-11-01,ACOMPLETIONS,TOTAL,121.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-12-01,ACOMPLETIONS,TOTAL,154.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-01-01,ACOMPLETIONS,E_TOTAL,13.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-02-01,ACOMPLETIONS,E_TOTAL,14.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-03-01,ACOMPLETIONS,E_TOTAL,14.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-04-01,ACOMPLETIONS,E_TOTAL,13.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-05-01,ACOMPLETIONS,E_TOTAL,14.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-06-01,ACOMPLETIONS,E_TOTAL,14.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-07-01,ACOMPLETIONS,E_TOTAL,13.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-08-01,ACOMPLETIONS,E_TOTAL,12.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-09-01,ACOMPLETIONS,E_TOTAL,15.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-10-01,ACOMPLETIONS,E_TOTAL,15.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-11-01,ACOMPLETIONS,E_TOTAL,15.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-12-01,ACOMPLETIONS,E_TOTAL,14.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-01-01,ACOMPLETIONS,TOTAL,68.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-02-01,ACOMPLETIONS,TOTAL,56.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-03-01,ACOMPLETIONS,TOTAL,52.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-04-01,ACOMPLETIONS,TOTAL,112.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-05-01,ACOMPLETIONS,TOTAL,147.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-06-01,ACOMPLETIONS,TOTAL,68.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-07-01,ACOMPLETIONS,TOTAL,89.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-08-01,ACOMPLETIONS,TOTAL,76.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-09-01,ACOMPLETIONS,TOTAL,120.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-10-01,ACOMPLETIONS,TOTAL,117.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-11-01,ACOMPLETIONS,TOTAL,107.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-12-01,ACOMPLETIONS,TOTAL,91.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-01-01,ACOMPLETIONS,E_TOTAL,22.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-02-01,ACOMPLETIONS,E_TOTAL,20.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-03-01,ACOMPLETIONS,E_TOTAL,17.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-04-01,ACOMPLETIONS,E_TOTAL,17.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-05-01,ACOMPLETIONS,E_TOTAL,20.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-06-01,ACOMPLETIONS,E_TOTAL,19.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-07-01,ACOMPLETIONS,E_TOTAL,22.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-08-01,ACOMPLETIONS,E_TOTAL,22.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-09-01,ACOMPLETIONS,E_TOTAL,22.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-10-01,ACOMPLETIONS,E_TOTAL,20.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-11-01,ACOMPLETIONS,E_TOTAL,18.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-12-01,ACOMPLETIONS,E_TOTAL,18.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-01-01,ACOMPLETIONS,TOTAL,528.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-02-01,ACOMPLETIONS,TOTAL,469.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-03-01,ACOMPLETIONS,TOTAL,432.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-04-01,ACOMPLETIONS,TOTAL,471.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-05-01,ACOMPLETIONS,TOTAL,485.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-06-01,ACOMPLETIONS,TOTAL,537.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-07-01,ACOMPLETIONS,TOTAL,506.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-08-01,ACOMPLETIONS,TOTAL,484.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-09-01,ACOMPLETIONS,TOTAL,468.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-10-01,ACOMPLETIONS,TOTAL,490.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-11-01,ACOMPLETIONS,TOTAL,502.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-12-01,ACOMPLETIONS,TOTAL,500.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-01-01,ACOMPLETIONS,E_TOTAL,8.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-02-01,ACOMPLETIONS,E_TOTAL,7.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-03-01,ACOMPLETIONS,E_TOTAL,7.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-04-01,ACOMPLETIONS,E_TOTAL,8.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-06-01,ACOMPLETIONS,E_TOTAL,9.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-07-01,ACOMPLETIONS,E_TOTAL,9.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-08-01,ACOMPLETIONS,E_TOTAL,9.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-09-01,ACOMPLETIONS,E_TOTAL,9.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-10-01,ACOMPLETIONS,E_TOTAL,9.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-11-01,ACOMPLETIONS,E_TOTAL,9.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-01-01,ACOMPLETIONS,TOTAL,954.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-02-01,ACOMPLETIONS,TOTAL,863.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-03-01,ACOMPLETIONS,TOTAL,781.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-04-01,ACOMPLETIONS,TOTAL,1001.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-05-01,ACOMPLETIONS,TOTAL,1012.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-06-01,ACOMPLETIONS,TOTAL,962.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-08-01,ACOMPLETIONS,TOTAL,974.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-09-01,ACOMPLETIONS,TOTAL,1040.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-10-01,ACOMPLETIONS,TOTAL,985.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-11-01,ACOMPLETIONS,TOTAL,1000.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-12-01,ACOMPLETIONS,TOTAL,1023.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-01-01,ACOMPLETIONS,E_TOTAL,6.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-03-01,ACOMPLETIONS,E_TOTAL,5.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-04-01,ACOMPLETIONS,E_TOTAL,5.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2015-05-01,ACOMPLETIONS,E_TOTAL,6.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
